"Name","RPKM","Total gene reads"
"AT1G06440","1.6678365697","48"
"AT1G06450","2.3154325325","55"
"AT1G06460","96.1479667733","2034"
"AT1G06470","14.8177206488","503"
"AT1G06475","3.0466417869","29"
"AT1G06480","0","0"
"AT1G06490","0.9891209034","105"
"AT1G06500","10.5867286421","169"
"AT1G06515","18.5395568494","234"
"AT1G06510","18.7913949111","372"
"AT1G06520","4.8923206045","170"
"AT1G06530","55.7794055956","963"
"AT1G06540","0.852268565","7"
"AT1G06550","31.6145077473","866"
"AT1G06560","7.2226292101","260"
"AT1G06570","16.3746348417","438"
"AT1G06580","1.3023538646","46"
"AT1G06590","4.5855654828","248"
"AT1G06610","0","0"
"AT1G06620","32.465583423","748"
"AT1G06630","8.5529866351","407"
"AT1G06640","160.5920438151","4185"
"AT1G06645","13.8430862607","330"
"AT1G06650","58.4380501613","1369"
"AT1G06660","1.9205390803","56"
"AT1G06670","8.6963756857","771"
"AT1G06680","1425.9771634973","28084"
"AT1G06690","43.3735569068","1053"
"AT1G06700","50.3161211453","1600"
"AT1G06710","1.7507079109","103"
"AT1G06720","9.5953430504","631"
"AT1G06730","9.5646359378","324"
"AT1G06750","0.3522513211","17"
"AT1G06760","126.5326910463","2376"
"AT1G06770","5.4827730912","211"
"AT1G06780","4.6194223963","198"
"AT1G06790","5.961673395","150"
"AT1G06800","5.962288342","210"
"AT1G06810","0","0"
"AT1G06820","22.1748286027","772"
"AT1G06830","27.2649996063","237"
"AT1G06840","6.508938119","370"
"AT1G06850","10.1973238473","254"
"AT1G06860","0","0"
"AT1G06870","13.0174298241","380"
"AT1G06880","0","0"
"AT1G06890","50.1406563676","1513"
"AT1G06900","17.9753004336","1063"
"AT1G06910","3.9541989179","108"
"AT1G06920","0.0612830244","1"
"AT1G06923","0","0"
"AT1G06925","0","0"
"AT1G06930","0","0"
"AT1G06950","67.2297338646","3843"
"AT1G06960","14.3440262557","264"
"AT1G06970","0.0233318503","1"
"AT1G06980","0.7344665888","10"
"AT1G06990","0","0"
"AT1G07000","29.3925980979","1032"
"AT1G07010","25.5509557367","734"
"AT1G07020","19.6527567308","233"
"AT1G07025","0","0"
"AT1G07030","12.9802175821","334"
"AT1G07040","20.6248823215","595"
"AT1G07050","28.804051458","418"
"AT1G07051","0","1"
"AT1G07060","0","0"
"AT1G07070","26.0675604381","263"
"AT1G07080","60.1950243502","1271"
"AT1G07090","13.8001832533","224"
"AT1G07100","0","0"
"AT1G07110","72.1948099717","3352"
"AT1G07119","0","11"
"AT1G07120","0.5836568727","16"
"AT1G07128","0","63"
"AT1G07130","6.6707659599","110"
"AT1G07135","420.8013943408","5302"
"AT1G07140","122.4535179986","3018"
"AT1G07150","3.2024327504","92"
"AT1G07160","0.4377119034","11"
"AT1G07170","18.8269316309","306"
"AT1G07175","0.8671090624","4"
"AT1G07180","2.5668950039","79"
"AT1G07190","0","0"
"AT1G07200","17.950077139","1078"
"AT1G07210","30.6255387045","632"
"AT1G07220","15.0254738994","465"
"AT1G07230","23.4413809758","833"
"AT1G07240","19.9809092791","606"
"AT1G07250","23.733404432","681"
"AT1G07260","2.4571439305","73"
"AT1G07270","0.6506174058","17"
"AT1G07280","69.383895405","2640"
"AT1G07290","1.0059966611","20"
"AT1G07300","5.137768662","65"
"AT1G07310","24.1501510912","604"
"AT1G07320","258.3173456667","6180"
"AT1G07330","0.1693769889","6"
"AT1G07340","0","0"
"AT1G07350","25.8288994541","713"
"AT1G07360","20.294151116","590"
"AT1G07370","14.2831896672","252"
"AT1G07380","5.1144612302","208"
"AT1G07390","2.4781193175","151"
"AT1G07400","3.2038404694","45"
"AT1G07410","2.6162575418","36"
"AT1G07420","20.6108453734","510"
"AT1G07430","3.9327714821","124"
"AT1G07440","60.5326039306","1335"
"AT1G07450","0.715031473","12"
"AT1G07460","0","0"
"AT1G07470","25.875143314","696"
"AT1G07473","0.0628747913","1"
"AT1G07476","0","0"
"AT1G07480","14.4818965134","531"
"AT1G07485","1.3163815826","16"
"AT1G07490","1.0859122837","12"
"AT1G07500","1.5492348581","7"
"AT1G07510","11.1930492403","564"
"AT1G07520","7.6701636595","296"
"AT1G07530","16.0093160792","768"
"AT1G07540","0","0"
"AT1G07550","0","0"
"AT1G07560","0","0"
"AT1G07570","5.1787632006","167"
"AT1G07580","0","0"
"AT1G07590","170.8439901468","7001"
"AT1G07600","5.0518527981","13"
"AT1G07610","61.4015675426","485"
"AT1G07615","7.3688330796","208"
"AT1G07620","2.4619477469","87"
"AT1G07630","11.9375973653","481"
"AT1G07640","16.8008239677","535"
"AT1G07650","23.7141455647","1428"
"AT1G07645","0","0"
"AT1G07660","29.9799632578","373"
"AT1G07670","21.297600455","1300"
"AT1G07680","0","0"
"AT1G07690","0","0"
"AT1G07700","23.3384428098","655"
"AT1G07705","9.9835618012","451"
"AT1G07702","0","0"
"AT1G07710","0.1067946823","3"
"AT1G07720","49.570779054","1535"
"AT1G07725","1.4806097703","63"
"AT1G07728","0","301"
"AT1G07740","2.3168579988","108"
"AT1G07730","0.0496549634","1"
"AT1G07745","4.9057387045","134"
"AT1G07747","0","0"
"AT1G07750","29.8287970376","726"
"AT1G07760","0","0"
"AT1G07770","299.8184424005","3766"
"AT1G07780","8.7929545999","252"
"AT1G07790","47.0189591701","590"
"AT1G07795","0","0"
"AT1G07810","18.446698278","1115"
"AT1G07820","82.6999345347","1042"
"AT1G07830","22.3499911143","333"
"AT1G07840","11.1942590578","296"
"AT1G07850","0.0714591724","2"
"AT1G07870","8.3882368653","335"
"AT1G07860","0","0"
"AT1G07880","6.2995995735","154"
"AT1G07885","0.4723277006","3"
"AT1G07890","342.4663177245","9378"
"AT1G07900","10.3887493738","104"
"AT1G07901","7.214574094","19"
"AT1G07910","5.2658721777","368"
"AT1G07920","312.1169525842","9579"
"AT1G07930","340.893826789","10609"
"AT1G07940","226.8276924236","7939"
"AT1G07950","19.7790191523","272"
"AT1G07960","20.2251162839","451"
"AT1G07970","8.0676055161","340"
"AT1G07980","15.340691554","269"
"AT1G07985","0.3867929905","5"
"AT1G07990","15.9389868574","799"
"AT1G08000","7.7726857768","215"
"AT1G08005","0.6916227045","2"
"AT1G08010","11.6192614356","282"
"AT1G08030","11.0269563516","361"
"AT1G08032","0","0"
"AT1G08035","0.2010252844","2"
"AT1G08040","18.0656620227","512"
"AT1G08050","6.8378391186","272"
"AT1G08060","3.4998837556","399"
"AT1G08065","0","0"
"AT1G08070","1.1551875495","48"
"AT1G08080","0","0"
"AT1G08090","0.8867331096","29"
"AT1G08100","0","0"
"AT1G08110","73.0797829951","1564"
"AT1G08115","0","20"
"AT1G08120","0.0554883545","1"
"AT1G08125","11.9308891369","274"
"AT1G08130","9.8646031709","464"
"AT1G08135","0","0"
"AT1G08140","0","0"
"AT1G08150","0","0"
"AT1G08160","9.5665674851","151"
"AT1G08165","1.21596922","9"
"AT1G08170","0.1587330797","2"
"AT1G08180","7.4997051084","71"
"AT1G08190","28.4708096879","1658"
