"Name","RPKM","Total gene reads"
"AT1G03550","7.6317486444","209"
"AT1G03545","0","0"
"AT1G03560","2.9194520756","120"
"AT1G03570","0","0"
"AT1G03590","14.4343195828","534"
"AT1G03600","111.6217879417","1587"
"AT1G03610","24.1390029122","746"
"AT1G03620","4.4016680786","74"
"AT1G03630","57.0652703512","1455"
"AT1G03640","0","0"
"AT1G03650","8.9244851991","132"
"AT1G03660","6.2650330229","37"
"AT1G03670","0","0"
"AT1G03680","197.0186351571","3278"
"AT1G03687","7.2794630884","193"
"AT1G03700","0.085720891","1"
"AT1G03710","0","0"
"AT1G03720","0","0"
"AT1G03730","23.5780608118","459"
"AT1G03740","25.1912648831","1425"
"AT1G03743","0","0"
"AT1G03746","0","0"
"AT1G03750","4.2326886481","208"
"AT1G03760","9.527300189","241"
"AT1G03770","4.6957893769","150"
"AT1G03780","5.6897501582","305"
"AT1G03790","5.0920280084","146"
"AT1G03800","1.2637443013","17"
"AT1G03810","0","0"
"AT1G03820","15.4377344206","242"
"AT1G03830","2.9357254986","176"
"AT1G03840","0.3253936551","10"
"AT1G03850","23.0778346237","454"
"AT1G03860","47.1137721655","1354"
"AT1G03870","17.9690864893","339"
"AT1G03880","0","0"
"AT1G03890","0","0"
"AT1G03900","92.3209703121","2037"
"AT1G03905","3.9907920518","95"
"AT1G03910","24.0491245927","1083"
"AT1G03920","0.6566947063","24"
"AT1G03930","22.0571805131","951"
"AT1G03935","0","2"
"AT1G03940","13.6157592184","376"
"AT1G03950","20.2581906131","374"
"AT1G03960","4.8608543923","225"
"AT1G03970","31.8750295819","667"
"AT1G03980","0.6338284112","28"
"AT1G03982","0","0"
"AT1G03990","1.2528727507","55"
"AT1G04000","8.2778990621","153"
"AT1G04010","4.9624499147","222"
"AT1G04020","3.2217631012","141"
"AT1G04030","2.5558384842","95"
"AT1G04040","25.8565818417","509"
"AT1G04050","2.0714012694","101"
"AT1G04070","9.4320021416","109"
"AT1G04080","40.1349462394","2267"
"AT1G04090","0.1954349068","7"
"AT1G04100","4.5936554041","105"
"AT1G04110","1.1782940347","50"
"AT1G04120","28.5531034598","2819"
"AT1G04130","6.2579509796","157"
"AT1G04140","34.6814713236","1994"
"AT1G04150","0.0361048834","2"
"AT1G04160","2.6437746714","221"
"AT1G04170","50.6083136651","1660"
"AT1G04171","0","0"
"AT1G04180","0","0"
"AT1G04190","19.6579722503","481"
"AT1G04200","24.4315968868","1219"
"AT1G04210","19.8469884364","1445"
"AT1G04220","3.936241812","137"
"AT1G04230","9.8080647403","247"
"AT1G04240","6.0543108091","135"
"AT1G04250","6.5106869944","130"
"AT1G04260","16.0394220912","245"
"AT1G04270","369.0112916769","5392"
"AT1G04280","23.141523453","828"
"AT1G04290","18.718932708","295"
"AT1G04295","0","1"
"AT1G04300","24.3273436371","1728"
"AT1G04310","5.8637254038","265"
"AT1G04320","0","0"
"AT1G04330","0.6531115507","8"
"AT1G04340","24.6941322169","380"
"AT1G04350","19.9081426687","529"
"AT1G04360","0.8873498705","23"
"AT1G04370","0.1364710703","1"
"AT1G04380","0.2139679027","5"
"AT1G04390","2.9900746821","197"
"AT1G04400","65.588942057","3006"
"AT1G04410","532.9020567549","14421"
"AT1G04420","47.8239806912","1267"
"AT1G04425","0","141"
"AT1G04430","65.1383108766","2994"
"AT1G04440","51.2925156847","2014"
"AT1G04445","1.2684709886","12"
"AT1G04450","0","0"
"AT1G04470","0","0"
"AT1G04480","171.5264446549","2049"
"AT1G04490","4.5040507678","142"
"AT1G04500","1.1203126352","33"
"AT1G04501","0","0"
"AT1G04510","32.6075884605","1183"
"AT1G04520","7.4517176507","197"
"AT1G04530","42.1198981691","1039"
"AT1G04540","1.002450287","33"
"AT1G04550","12.4147497344","317"
"AT1G04555","12.1524654026","215"
"AT1G04560","0","0"
"AT1G04570","0.6520989746","23"
"AT1G04580","2.6735560553","201"
"AT1G04590","17.3950686174","432"
"AT1G04600","2.9474912962","283"
"AT1G04610","0","0"
"AT1G04620","31.7439003774","940"
"AT1G04625","0.21264097","39"
"AT1G04630","34.0214135003","470"
"AT1G04635","2.1719310805","27"
"AT1G04640","22.7086579537","529"
"AT1G04645","0.1110554054","1"
"AT1G04650","0.6385416519","36"
"AT1G04660","0.9370730944","22"
"AT1G04670","0.0787107177","1"
"AT1G04680","61.7368721953","2193"
"AT1G04684","0","0"
"AT1G04690","85.1805162191","2198"
"AT1G04700","0.381177817","27"
"AT1G04710","15.7189004429","458"
"AT1G04720","0","0"
"AT1G04730","2.6482208853","144"
"AT1G04750","99.2751473488","2170"
"AT1G04760","2.3169206141","29"
"AT1G04770","12.3865604282","273"
"AT1G04778","1.254998666","7"
"AT1G04780","40.2948639778","2085"
"AT1G04790","13.5054444484","567"
"AT1G04800","43.4291805251","661"
"AT1G04810","25.3346527091","1530"
"AT1G04820","231.558149966","7189"
"AT1G04830","8.564268646","321"
"AT1G04840","0.8237442981","30"
"AT1G04850","82.2746169303","2367"
"AT1G04860","10.9305421719","684"
"AT1G04870","26.7129709665","764"
"AT1G04880","0.3111230827","10"
"AT1G04890","0","0"
"AT1G04900","6.2328085007","203"
"AT1G04910","18.1333693591","639"
"AT1G04920","0.853996539","55"
"AT1G04930","2.6866107506","69"
"AT1G04945","12.2894393353","668"
"AT1G04940","17.981802377","373"
"AT1G04950","9.8294268181","427"
"AT1G04960","20.0511898475","614"
"AT1G04970","23.3493029113","769"
"AT1G04980","51.727418784","1522"
"AT1G04985","31.6019172062","597"
"AT1G04990","40.832619428","1407"
"AT1G05000","12.6638329672","290"
"AT1G05010","322.612207342","8046"
"AT1G05020","0.9999586956","44"
"AT1G05030","8.1721546473","273"
"AT1G05040","0.1101633941","2"
"AT1G05055","5.4641338021","149"
"AT1G05060","23.2379830051","428"
"AT1G05065","1.0885192511","5"
"AT1G05070","21.2063905546","363"
"AT1G05080","0","0"
"AT1G05085","0.1462969873","1"
"AT1G05090","3.9833338139","163"
"AT1G05100","20.184843773","468"
"AT1G05120","13.3185970264","665"
"AT1G05136","0","0"
