"Name","RPKM","Total gene reads"
"AT1G04340","22.2457874134","295"
"AT1G04350","52.4175554123","1197"
"AT1G04360","1.3936520285","31"
"AT1G04370","0.1590252916","1"
"AT1G04380","0.0498659651","1"
"AT1G04390","3.1163358439","172"
"AT1G04400","28.0306300813","1106"
"AT1G04410","344.0231425879","7994"
"AT1G04420","64.4572279372","1469"
"AT1G04425","0","54"
"AT1G04430","78.0183531675","3072"
"AT1G04440","24.952019693","840"
"AT1G04445","0","0"
"AT1G04450","0","0"
"AT1G04470","0","0"
"AT1G04480","156.6634715763","1629"
"AT1G04490","0.6708511377","17"
"AT1G04500","0.1977975472","5"
"AT1G04501","0","0"
"AT1G04510","29.5993527244","922"
"AT1G04520","22.0182253081","503"
"AT1G04530","75.3236467586","1600"
"AT1G04540","2.1238593768","60"
"AT1G04550","21.1716128584","469"
"AT1G04555","6.3996248358","111"
"AT1G04560","0","0"
"AT1G04570","1.3545503137","41"
"AT1G04580","0.2803866984","18"
"AT1G04590","14.8834979168","318"
"AT1G04600","0.320071702","27"
"AT1G04610","0.0368037808","1"
"AT1G04620","8.6614918949","219"
"AT1G04625","0","18"
"AT1G04630","33.8089904613","398"
"AT1G04635","2.5308805213","27"
"AT1G04640","30.213312218","604"
"AT1G04645","0","0"
"AT1G04650","0.5580538363","27"
"AT1G04660","0.1489010107","3"
"AT1G04670","0","0"
"AT1G04680","75.8627548871","2299"
"AT1G04684","0","0"
"AT1G04690","62.84387324","1396"
"AT1G04700","0.3783705215","24"
"AT1G04710","12.5050709591","315"
"AT1G04720","0","0"
"AT1G04730","2.5387426909","117"
"AT1G04750","49.1260077134","924"
"AT1G04760","2.4105643757","25"
"AT1G04770","15.7800783506","302"
"AT1G04778","1.0445778961","6"
"AT1G04780","18.348916832","815"
"AT1G04790","10.0071201893","362"
"AT1G04800","84.6761113419","1106"
"AT1G04810","14.9635547004","776"
"AT1G04820","190.3955750177","5074"
"AT1G04830","8.2623835007","269"
"AT1G04840","0.4159490361","13"
"AT1G04850","55.2310103515","1369"
"AT1G04860","10.3429714702","554"
"AT1G04870","25.6610192697","629"
"AT1G04880","0.2819767931","7"
"AT1G04890","0","0"
"AT1G04900","4.2028898879","119"
"AT1G04910","16.695900746","504"
"AT1G04920","1.1425616515","62"
"AT1G04930","2.4954217164","55"
"AT1G04945","16.5438637741","775"
"AT1G04940","8.6510876585","155"
"AT1G04950","9.4261849685","346"
"AT1G04960","12.9848104825","343"
"AT1G04970","13.2722838566","373"
"AT1G04980","5.2169879106","131"
"AT1G04985","30.9018331083","500"
"AT1G04990","6.2954288743","187"
"AT1G05000","3.1431348894","63"
"AT1G05010","156.0240973248","3338"
"AT1G05020","0.1324112826","5"
"AT1G05030","7.9416104332","229"
"AT1G05040","0","0"
"AT1G05055","8.1192191017","190"
"AT1G05060","15.2635684026","244"
"AT1G05065","3.8052480502","15"
"AT1G05070","35.7910263582","525"
"AT1G05080","0","0"
"AT1G05085","0","0"
"AT1G05090","3.5565882766","126"
"AT1G05100","1.8595457453","37"
"AT1G05120","7.2565843447","311"
"AT1G05136","0","0"
"AT1G05140","40.5852778122","958"
"AT1G05150","11.6634665875","528"
"AT1G05160","4.4915844165","149"
"AT1G05170","17.0475112647","509"
"AT1G05180","14.6658736616","470"
"AT1G05190","315.4017491879","4637"
"AT1G05200","16.4312617631","914"
"AT1G05205","18.4783391851","165"
"AT1G05210","6.1437459428","74"
"AT1G05220","0.1958983674","5"
"AT1G05230","7.5398072291","369"
"AT1G05240","0.3504284814","8"
"AT1G05250","0.1403986103","3"
"AT1G05260","2.5909679031","49"
"AT1G05270","21.1710164245","472"
"AT1G05280","0","0"
"AT1G05290","0","0"
"AT1G05291","0","0"
"AT1G05300","3.837608839","124"
"AT1G05310","2.7732488407","58"
"AT1G05320","7.9910209053","341"
"AT1G05330","0.1544158629","1"
"AT1G05340","5.8443472163","65"
"AT1G05350","18.3493878933","468"
"AT1G05360","8.2998526312","225"
"AT1G05370","1.2958412279","33"
"AT1G05380","8.4083469488","545"
"AT1G05385","28.6219944492","334"
"AT1G05390","0","0"
"AT1G05400","0.5776641618","9"
"AT1G05410","10.1653859508","280"
"AT1G05420","0.8448656464","9"
"AT1G05430","21.0897046574","355"
"AT1G05440","0.7954388851","20"
"AT1G05450","0.2866733957","4"
"AT1G05460","2.7086601232","143"
"AT1G05470","4.2919133052","184"
"AT1G05490","0.3196408362","23"
"AT1G05500","21.9052440363","728"
"AT1G05510","0.0652328237","1"
"AT1G05520","15.8213561622","642"
"AT1G05530","0","0"
"AT1G05540","7.1982109573","146"
"AT1G05550","0.6171373328","20"
"AT1G05560","33.5913460603","867"
"AT1G05562","0","33"
"AT1G05570","4.2064754565","415"
"AT1G05575","0.9003967217","7"
"AT1G05577","0.0851240576","2"
"AT1G05580","0","0"
"AT1G05590","6.9298013295","236"
"AT1G05600","3.1946335657","92"
"AT1G05610","0.5236436907","12"
"AT1G05615","0","0"
"AT1G05620","9.0413395639","191"
"AT1G05630","7.7279420278","476"
"AT1G05640","1.0518965948","31"
"AT1G05650","0","0"
"AT1G05660","0","0"
"AT1G05670","1.918036821","100"
"AT1G05675","1.2845579486","30"
"AT1G05680","3.2848465382","78"
"AT1G05690","3.8125834681","101"
"AT1G05700","0.124908494","5"
"AT1G05710","9.0819641613","213"
"AT1G05720","14.6331738318","179"
"AT1G05730","1.7850797136","32"
"AT1G05740","0","0"
"AT1G05750","1.9618377424","99"
"AT1G05760","2.1174944986","21"
"AT1G05770","0.6846390066","8"
"AT1G05780","4.4877939755","57"
"AT1G05785","8.7061706362","115"
