"Name","RPKM","Total gene reads"
"AT1G04170","45.340472493","1431"
"AT1G04171","0","0"
"AT1G04180","0.0449680876","1"
"AT1G04190","17.5397789608","414"
"AT1G04200","16.829473798","813"
"AT1G04210","18.9812937512","1336"
"AT1G04220","6.9247325974","222"
"AT1G04230","9.9709544525","243"
"AT1G04240","7.9256826943","168"
"AT1G04250","14.7692243607","282"
"AT1G04260","13.9266918466","205"
"AT1G04270","267.3556286721","3783"
"AT1G04280","16.7387807573","584"
"AT1G04290","14.2492030218","223"
"AT1G04295","0","2"
"AT1G04300","23.6157893863","1612"
"AT1G04310","3.9412799215","172"
"AT1G04320","0","0"
"AT1G04330","0.5930166548","7"
"AT1G04340","18.4581716037","275"
"AT1G04350","53.2236554491","1359"
"AT1G04360","1.1209766303","28"
"AT1G04370","0.4248477527","3"
"AT1G04380","0.0444068634","1"
"AT1G04390","3.6231430558","224"
"AT1G04400","42.1700732337","1869"
"AT1G04410","336.4754121626","8779"
"AT1G04420","29.3285588638","753"
"AT1G04425","0","68"
"AT1G04430","38.6640241","1711"
"AT1G04440","48.3063595312","1839"
"AT1G04445","1.9744369549","18"
"AT1G04450","0","0"
"AT1G04470","0","0"
"AT1G04480","128.0915974474","1494"
"AT1G04490","2.7059130325","79"
"AT1G04500","1.4443771989","43"
"AT1G04501","0","0"
"AT1G04510","27.132526485","948"
"AT1G04520","10.0997763753","257"
"AT1G04530","97.3108749839","2315"
"AT1G04540","1.9228712795","61"
"AT1G04550","28.3421063318","695"
"AT1G04555","11.4586732541","199"
"AT1G04560","0","0"
"AT1G04570","1.353365141","47"
"AT1G04580","3.939572631","284"
"AT1G04590","11.0240612733","262"
"AT1G04600","2.6200990042","239"
"AT1G04610","0.0327746683","1"
"AT1G04620","4.1043091786","116"
"AT1G04625","0.0735524533","54"
"AT1G04630","28.7322539241","378"
"AT1G04635","1.9199131582","23"
"AT1G04640","21.9165591877","492"
"AT1G04645","0.115242103","1"
"AT1G04650","0.5705844051","33"
"AT1G04660","0.2209999956","5"
"AT1G04670","0","0"
"AT1G04680","39.4036901144","1352"
"AT1G04684","0","0"
"AT1G04690","64.1715266364","1599"
"AT1G04700","0.4541475977","31"
"AT1G04710","12.3853108504","348"
"AT1G04720","0","0"
"AT1G04730","1.8125479954","97"
"AT1G04750","58.2191115915","1226"
"AT1G04760","1.1162666444","15"
"AT1G04770","30.5990598788","644"
"AT1G04778","0.3720888815","2"
"AT1G04780","30.7732986815","1534"
"AT1G04790","14.4128717722","581"
"AT1G04800","36.4076716098","534"
"AT1G04810","16.2312115159","948"
"AT1G04820","120.2441380618","3600"
"AT1G04830","8.742862877","321"
"AT1G04840","0.2849329273","10"
"AT1G04850","72.564428306","2011"
"AT1G04860","10.90956327","658"
"AT1G04870","23.5420421601","649"
"AT1G04880","0.0358724631","1"
"AT1G04890","0","0"
"AT1G04900","1.7072313385","55"
"AT1G04910","14.0603843756","473"
"AT1G04920","0.8205476919","50"
"AT1G04930","1.9394043616","48"
"AT1G04945","10.1340647195","543"
"AT1G04940","12.1563203201","243"
"AT1G04950","8.8578844356","369"
"AT1G04960","20.5683332031","611"
"AT1G04970","35.0967365555","1098"
"AT1G04980","8.0409037946","236"
"AT1G04985","31.8186579762","577"
"AT1G04990","9.7257312534","322"
"AT1G05000","10.7217411197","236"
"AT1G05010","244.3715552475","5869"
"AT1G05020","0.4480788643","19"
"AT1G05030","6.9761959262","220"
"AT1G05040","0","0"
"AT1G05055","6.0887271514","160"
"AT1G05060","20.5879268625","365"
"AT1G05065","1.129555533","5"
"AT1G05070","23.1093924699","376"
"AT1G05080","0","0"
"AT1G05085","0","0"
"AT1G05090","1.6641372606","66"
"AT1G05100","32.4480811144","725"
"AT1G05120","11.9862758505","576"
"AT1G05136","0","0"
"AT1G05140","27.1255013812","719"
"AT1G05150","10.4456174836","531"
"AT1G05160","5.999798918","226"
"AT1G05170","14.6089182274","488"
"AT1G05180","17.0230663274","620"
"AT1G05190","196.1179015463","3234"
"AT1G05200","7.2419860626","456"
