"Name","RPKM","Total gene reads"
"AT1G05710","29.164467629","756"
"AT1G05720","31.6063835339","407"
"AT1G05730","1.4307583732","27"
"AT1G05740","0","0"
"AT1G05750","3.3695803555","179"
"AT1G05760","1.9157017124","20"
"AT1G05770","1.3007281239","16"
"AT1G05780","6.525187423","100"
"AT1G05785","11.1058520675","163"
"AT1G05790","13.8273911086","571"
"AT1G05800","0.3859814255","9"
"AT1G05805","37.5446615537","901"
"AT1G05810","11.5220050538","170"
"AT1G05820","1.2199105907","44"
"AT1G05830","11.0544593613","744"
"AT1G05835","6.7734791701","59"
"AT1G05840","29.8631722479","845"
"AT1G05850","251.3750605736","6124"
"AT1G05860","6.4549047921","142"
"AT1G05870","8.3144025731","207"
"AT1G05880","2.322150129","73"
"AT1G05890","42.8199195722","1840"
"AT1G05894","0.4890825043","12"
"AT1G05900","7.2744683755","191"
"AT1G05910","10.121290714","660"
"AT1G05920","0","0"
"AT1G05925","0","0"
"AT1G05930","0","1"
"AT1G05940","20.0665589807","656"
"AT1G05950","2.5697051326","88"
"AT1G05960","16.4724417359","1011"
"AT1G05970","8.1489971909","118"
"AT1G05980","0","0"
"AT1G05990","0.2044705195","2"
"AT1G06000","82.7305501836","2162"
"AT1G06002","0","22"
"AT1G06010","19.1872809743","206"
"AT1G06020","0.585045706","10"
"AT1G06030","0","0"
"AT1G06040","44.722341856","965"
"AT1G06050","6.3825140824","161"
"AT1G06060","17.5919833217","328"
"AT1G06070","12.5433428499","393"
"AT1G06080","1.8915199039","38"
"AT1G06090","1.2886523986","24"
"AT1G06100","3.5761893856","55"
"AT1G06110","25.3161696119","658"
"AT1G06120","0","0"
"AT1G06130","36.5802746425","907"
"AT1G06135","2.1132365227","19"
"AT1G06137","1.1734829813","4"
"AT1G06140","1.2674245975","35"
"AT1G06150","7.963473271","643"
"AT1G06149","0.572903248","28"
"AT1G06148","0.5342616799","31"
"AT1G06160","4.3050817645","66"
"AT1G06170","0.4646619633","13"
"AT1G06180","13.8501872928","214"
"AT1G06190","41.5592590132","1009"
"AT1G06200","42.5469072605","684"
"AT1G06210","20.3278903201","562"
"AT1G06220","19.1113279357","1117"
"AT1G06225","0","0"
"AT1G06230","20.9318449532","1167"
"AT1G06240","7.6009168795","195"
"AT1G06250","2.4291097713","70"
"AT1G06265","0","78"
"AT1G06260","0.4044664224","7"
"AT1G06270","2.8765773608","72"
"AT1G06280","0","0"
"AT1G06290","51.2158618107","2019"
"AT1G06310","0.0293370745","3"
"AT1G06320","0","0"
"AT1G06330","0","0"
"AT1G06340","0","0"
"AT1G06350","14.5218518939","277"
"AT1G06360","13.5477693411","261"
"AT1G06380","6.2448257501","98"
"AT1G06390","44.3148404233","1278"
"AT1G06400","70.2488780609","1190"
"AT1G06410","54.4395959681","2870"
"AT1G06420","2.0736302926","35"
"AT1G06430","55.6648547381","2073"
"AT1G06440","1.7433802187","48"
"AT1G06450","2.6843423198","61"
"AT1G06460","57.8052835066","1177"
"AT1G06470","15.8036949873","507"
"AT1G06475","2.6355621389","24"
"AT1G06480","0","0"
"AT1G06490","1.1352874912","119"
"AT1G06500","8.6753920405","131"
"AT1G06515","22.7729041064","268"
"AT1G06510","14.4009995163","275"
"AT1G06520","5.6009548613","185"
"AT1G06530","44.5013878849","735"
"AT1G06540","0.7423929619","5"
"AT1G06550","29.1197698262","756"
"AT1G06560","7.6396520929","269"
"AT1G06570","18.5231343568","476"
"AT1G06580","1.4797208646","50"
"AT1G06590","6.2605921942","328"
"AT1G06610","0","0"
"AT1G06620","57.7665617064","1277"
"AT1G06630","8.757932075","467"
"AT1G06640","103.8806380694","2588"
"AT1G06645","13.3965123823","304"
"AT1G06650","73.4537789314","1647"
"AT1G06660","2.115074919","63"
"AT1G06670","10.6367996889","906"
"AT1G06680","809.3313461715","15255"
"AT1G06690","37.6870522481","869"
"AT1G06700","40.5296032102","1227"
"AT1G06710","2.0609766931","117"
"AT1G06720","8.6350634475","551"
"AT1G06730","6.7269554135","218"
"AT1G06750","0.3419058795","17"
"AT1G06760","104.2957222928","1874"
"AT1G06770","8.8997556278","324"
"AT1G06780","7.3168925161","300"
"AT1G06790","6.9008800322","167"
"AT1G06800","5.6602954513","189"
"AT1G06810","0.1994342998","2"
"AT1G06820","17.4983395235","583"
"AT1G06830","26.0948920982","217"
"AT1G06840","7.8908581307","438"
"AT1G06850","8.6632586251","205"
"AT1G06860","0","0"
"AT1G06870","15.5869076911","436"
"AT1G06880","0","0"
"AT1G06890","51.3984533034","1479"
"AT1G06900","13.2380432895","752"
"AT1G06910","4.133301967","107"
