"Name","RPKM","Total gene reads"
"AT1G06700","28.3865734643","848"
"AT1G06710","1.5966359655","91"
"AT1G06720","14.3293682166","886"
"AT1G06730","9.04382389","288"
"AT1G06750","0.7788778602","30"
"AT1G06760","115.8936991699","2042"
"AT1G06770","4.4175691493","157"
"AT1G06780","4.8806773726","206"
"AT1G06790","8.1148833015","190"
"AT1G06800","5.0116069208","164"
"AT1G06810","0","0"
"AT1G06820","19.8546608947","657"
"AT1G06830","13.7537757376","112"
"AT1G06840","5.3593030459","284"
"AT1G06850","5.4642404482","129"
"AT1G06860","0","0"
"AT1G06870","11.0281195711","304"
"AT1G06880","0","0"
"AT1G06890","16.9488068956","476"
"AT1G06900","15.4264748719","855"
"AT1G06910","4.667343668","120"
"AT1G06920","0","0"
"AT1G06923","0","0"
"AT1G06925","0","0"
"AT1G06930","0","0"
"AT1G06950","42.2913188889","2276"
"AT1G06960","15.5036980971","261"
"AT1G06970","0.0747166173","3"
"AT1G06980","1.0192064489","13"
"AT1G06990","0","0"
"AT1G07000","8.762959794","292"
"AT1G07010","52.9868404252","1425"
"AT1G07020","10.7651790941","118"
"AT1G07025","0.1237820207","1"
"AT1G07030","15.1153183885","365"
"AT1G07040","12.210549814","333"
"AT1G07050","0.4466851793","7"
"AT1G07051","0","0"
"AT1G07060","0","0"
"AT1G07070","34.404728299","322"
"AT1G07080","50.2024509811","994"
"AT1G07090","7.9573593627","121"
"AT1G07100","0","0"
"AT1G07110","45.5675935055","1988"
"AT1G07119","0","19"
"AT1G07120","0.958497564","21"
"AT1G07128","0","11"
"AT1G07130","2.5246105461","39"
"AT1G07135","118.0144887938","1393"
"AT1G07140","73.3414969464","1693"
"AT1G07150","3.0840190343","83"
"AT1G07160","0.4672347372","11"
"AT1G07170","9.4846153065","145"
"AT1G07175","0.6941954372","3"
"AT1G07180","132.0068790998","3815"
"AT1G07190","0","0"
"AT1G07200","8.7805409687","495"
"AT1G07210","21.6041507318","417"
"AT1G07220","9.721617143","285"
"AT1G07230","11.5789015856","388"
"AT1G07240","9.1860731063","261"
"AT1G07250","22.6184725688","608"
"AT1G07260","1.7246292205","48"
"AT1G07270","0.6127943912","15"
"AT1G07280","30.5220133809","1105"
"AT1G07290","0.8053869141","16"
"AT1G07300","4.8936842973","58"
"AT1G07310","15.5783890033","365"
"AT1G07320","208.7697402507","4678"
"AT1G07330","0.15066762","5"
"AT1G07340","0","0"
"AT1G07350","46.5510522761","1255"
"AT1G07360","25.2244892663","690"
"AT1G07370","21.7203028951","361"
"AT1G07380","3.9488051564","149"
"AT1G07390","1.6292021729","93"
"AT1G07400","9.1958209301","121"
"AT1G07410","2.0534699466","25"
"AT1G07420","11.0881572256","258"
"AT1G07430","1.6382553851","48"
"AT1G07440","25.1059885314","530"
"AT1G07450","3.1166408482","49"
"AT1G07460","0","0"
"AT1G07470","17.8221965121","455"
"AT1G07473","0.1342311524","2"
"AT1G07476","0","0"
"AT1G07480","13.3875108447","458"
"AT1G07485","2.6229821554","37"
"AT1G07490","1.642136247","17"
"AT1G07500","5.7880472896","29"
"AT1G07510","16.6464115324","797"
"AT1G07520","2.6000849619","94"
"AT1G07530","11.3704911771","513"
"AT1G07540","0.0327600594","1"
"AT1G07550","0","0"
"AT1G07560","0.0237059604","1"
"AT1G07570","13.7698971754","418"
"AT1G07580","0","0"
"AT1G07590","279.4211611301","10808"
"AT1G07600","2.2469127677","7"
"AT1G07610","77.4845655444","574"
"AT1G07615","4.4839126849","120"
"AT1G07620","3.413381169","113"
"AT1G07630","8.7075564655","329"
"AT1G07640","11.4643562145","342"
"AT1G07650","20.2187172647","1136"
"AT1G07645","0","0"
"AT1G07660","23.7853108882","277"
"AT1G07670","14.4607698475","828"
"AT1G07680","0","0"
"AT1G07690","0","0"
"AT1G07700","46.1682606725","1214"
"AT1G07705","7.7310347243","329"
"AT1G07702","0","0"
"AT1G07710","0.4939903805","13"
"AT1G07720","59.2570473128","1719"
"AT1G07725","1.4299527371","57"
"AT1G07728","0","129"
"AT1G07740","1.0265804609","44"
"AT1G07730","0.1590122882","3"
"AT1G07745","3.8759245243","102"
"AT1G07747","0.2153291402","1"
"AT1G07750","19.4289625375","443"
"AT1G07760","0","0"
"AT1G07770","278.8110102848","3289"
"AT1G07780","7.9334238911","215"
"AT1G07790","53.5930304591","630"
"AT1G07795","0","0"
"AT1G07810","11.3962593615","643"
"AT1G07820","47.2735712469","558"
"AT1G07830","18.1666862408","256"
"AT1G07840","13.8935818349","346"
"AT1G07850","0.0381394787","1"
"AT1G07870","5.7758875264","214"
"AT1G07860","0","0"
"AT1G07880","3.5600270613","81"
"AT1G07885","0","2"
"AT1G07890","466.1720325168","12003"
"AT1G07900","6.5675387772","63"
"AT1G07901","2.0266272022","5"
"AT1G07910","4.0783127014","269"
"AT1G07920","247.3287653809","7114"
"AT1G07930","304.0337829381","8862"
"AT1G07940","169.8679347721","5578"
"AT1G07950","12.932733086","169"
"AT1G07960","15.0690149729","317"
"AT1G07970","7.5926081067","299"
"AT1G07980","11.8301310781","198"
"AT1G07985","1.1560680339","14"
"AT1G07990","14.2602001086","670"
"AT1G08000","6.4831892478","169"
"AT1G08005","0.369135669","1"
"AT1G08010","10.775619954","248"
"AT1G08030","8.6094288782","266"
"AT1G08032","0","0"
"AT1G08035","0.3218760851","3"
