"Name","RPKM","Total gene reads"
"AT1G03250","27.7442393244","581"
"AT1G03260","6.2060213542","143"
"AT1G03270","1.9016647969","53"
"AT1G03280","25.6620323324","859"
"AT1G03290","56.2242252248","2144"
"AT1G03300","1.70622925","60"
"AT1G03310","12.2732535842","628"
"AT1G03320","0","0"
"AT1G03330","33.1965435118","419"
"AT1G03340","2.4667045965","57"
"AT1G03350","33.0521559179","997"
"AT1G03360","11.0993900815","247"
"AT1G03365","8.4776009736","423"
"AT1G03370","24.2186018181","1584"
"AT1G03380","13.7112290545","883"
"AT1G03390","0.0840032157","2"
"AT1G03400","66.6449298505","1430"
"AT1G03410","10.5804140747","487"
"AT1G03430","30.0442213312","567"
"AT1G03440","6.4954088163","186"
"AT1G03445","0.0853894074","4"
"AT1G03457","2.5034788623","75"
"AT1G03470","2.0540706119","46"
"AT1G03475","75.7830253312","1892"
"AT1G03490","0","1"
"AT1G03495","6.6454598718","200"
"AT1G03502","0","27"
"AT1G03506","0","8"
"AT1G03510","0.9476734868","21"
"AT1G03515","0","0"
"AT1G03520","4.7772855802","176"
"AT1G03530","6.557773527","293"
"AT1G03540","0.6680321301","21"
"AT1G03550","11.9852823335","275"
"AT1G03545","0","0"
"AT1G03560","4.0788683368","158"
"AT1G03570","0","2"
"AT1G03590","22.4370366373","787"
"AT1G03600","220.3930983247","2953"
"AT1G03610","18.2462507167","537"
"AT1G03620","1.963037937","31"
"AT1G03630","76.7141590478","1839"
"AT1G03640","0","0"
"AT1G03650","2.9364049673","44"
"AT1G03660","4.8511857064","27"
"AT1G03670","0","0"
"AT1G03680","157.5622469664","2486"
"AT1G03687","7.2013454716","181"
"AT1G03700","0","0"
"AT1G03710","1.5717841689","27"
"AT1G03720","0","1"
"AT1G03730","10.3564638677","190"
"AT1G03740","16.1549649856","866"
"AT1G03743","0","0"
"AT1G03746","0","0"
"AT1G03750","2.6687849805","123"
"AT1G03760","6.2342299672","152"
"AT1G03770","4.3160639558","124"
"AT1G03780","2.0596084997","103"
"AT1G03790","1.5543532079","42"
"AT1G03800","0.394405342","5"
"AT1G03810","0","0"
"AT1G03820","13.9443384492","206"
"AT1G03830","1.8407661179","104"
"AT1G03840","0.3107521093","9"
"AT1G03850","26.0187537607","480"
"AT1G03860","24.8484397635","672"
"AT1G03870","58.32671974","1037"
"AT1G03880","0","0"
"AT1G03890","0","0"
"AT1G03900","79.7894517192","1654"
"AT1G03905","4.7448932939","108"
"AT1G03910","21.0572148425","895"
"AT1G03920","0.8129667817","29"
"AT1G03930","20.3177119065","833"
"AT1G03935","0","15"
"AT1G03940","8.7993784299","229"
"AT1G03950","19.5209388906","344"
"AT1G03960","3.6339933202","159"
"AT1G03970","24.6954087704","487"
"AT1G03980","0.0996392443","5"
"AT1G03982","0","0"
"AT1G03990","1.2271774119","53"
"AT1G04000","10.2764762302","179"
"AT1G04010","3.4700436316","143"
"AT1G04020","3.1034657414","131"
"AT1G04030","1.765978762","64"
"AT1G04040","58.5975771125","1080"
"AT1G04050","2.1109458551","97"
"AT1G04070","11.3857481564","124"
"AT1G04080","36.8144856453","1966"
"AT1G04090","0.0592511231","2"
"AT1G04100","4.0387861862","88"
"AT1G04110","0.8252016923","33"
"AT1G04120","31.2142946991","2913"
"AT1G04130","10.9788050664","255"
"AT1G04140","31.2762431341","1692"
"AT1G04150","0.0191557185","1"
"AT1G04160","2.5726474499","205"
"AT1G04170","58.084358475","1803"
"AT1G04171","0","0"
"AT1G04180","0","0"
"AT1G04190","20.9466489273","485"
"AT1G04200","17.4753569676","815"
"AT1G04210","18.6501680295","1280"
"AT1G04220","12.2041039521","405"
"AT1G04230","10.4920993186","254"
"AT1G04240","18.4328584228","377"
"AT1G04250","22.7608529005","427"
"AT1G04260","15.9081841543","229"
"AT1G04270","310.1363022124","4310"
"AT1G04280","13.2758682086","444"
"AT1G04290","20.4815113178","307"
"AT1G04295","0","7"
"AT1G04300","21.4083014478","1441"
"AT1G04310","4.2187639261","180"
"AT1G04320","0","0"
"AT1G04330","0.4331415809","5"
"AT1G04340","21.5710680343","314"
"AT1G04350","60.592787674","1518"
"AT1G04360","1.2690865561","31"
"AT1G04370","0.1448115136","1"
"AT1G04380","0.1362267437","3"
"AT1G04390","3.52753788","219"
"AT1G04400","41.9160991983","1822"
"AT1G04410","379.6870063552","9690"
"AT1G04420","34.0452867232","858"
"AT1G04425","0","72"
"AT1G04430","60.5344448374","2615"
"AT1G04440","40.5232948469","1504"
"AT1G04445","0.5608307175","5"
"AT1G04450","0","0"
"AT1G04470","0","0"
"AT1G04480","139.1571603568","1571"
"AT1G04490","2.5154296256","73"
"AT1G04500","1.8011828118","50"
"AT1G04501","0","0"
"AT1G04510","28.0670512739","963"
"AT1G04520","14.4426152424","364"
"AT1G04530","96.8801879244","2257"
"AT1G04540","2.3853006131","74"
"AT1G04550","31.5745276583","761"
"AT1G04555","12.2752047268","207"
"AT1G04560","0","0"
"AT1G04570","1.4741587573","49"
"AT1G04580","2.8936897196","205"
"AT1G04590","13.7683319384","325"
"AT1G04600","1.8945127311","171"
"AT1G04610","0","0"
"AT1G04620","7.6340597941","211"
"AT1G04625","0.150424363","55"
"AT1G04630","28.5210649586","376"
"AT1G04635","3.3289661446","39"
"AT1G04640","26.8751133033","590"
"AT1G04645","0.3535277033","3"
"AT1G04650","0.6963874729","38"
"AT1G04660","0.4971712059","11"
"AT1G04670","0","0"
"AT1G04680","52.765158729","1759"
"AT1G04684","0","0"
"AT1G04690","67.6354711071","1649"
"AT1G04700","0.254668524","17"
"AT1G04710","13.4677431399","377"
"AT1G04720","0","0"
"AT1G04730","2.3516874222","118"
"AT1G04750","72.6212732765","1502"
"AT1G04760","1.1414554603","13"
"AT1G04770","40.8529505657","849"
"AT1G04778","0.5707277302","3"
"AT1G04780","30.790318306","1500"
"AT1G04790","12.8544754617","509"
"AT1G04800","55.6346758381","798"
"AT1G04810","16.0172643137","912"
"AT1G04820","181.7528202075","5319"
"AT1G04830","9.4712454846","352"
"AT1G04840","0.5535887593","19"
"AT1G04850","69.3907682103","1897"
"AT1G04860","11.0194867831","649"
"AT1G04870","26.1536801838","707"
"AT1G04880","0.2567735346","8"
"AT1G04890","0","0"
"AT1G04900","2.7529219926","83"
"AT1G04910","17.8038260503","590"
"AT1G04920","0.8055009994","49"
"AT1G04930","2.2723793941","57"
"AT1G04945","12.8663459349","673"
"AT1G04940","8.6963258709","172"
"AT1G04950","8.9829070946","366"
"AT1G04960","20.9975827102","605"
"AT1G04970","32.1286139866","993"
"AT1G04980","5.0430405084","143"
"AT1G04985","36.2300032215","652"
"AT1G04990","12.9540911029","422"
"AT1G05000","15.2327231182","328"
"AT1G05010","362.686593548","8531"
"AT1G05020","0.3858440993","16"
"AT1G05030","6.8063853419","217"
"AT1G05040","0","0"
"AT1G05055","7.082212288","183"
"AT1G05060","20.6454057037","358"
"AT1G05065","2.5410972748","11"
"AT1G05070","31.7954566027","524"
"AT1G05080","0","0"
"AT1G05085","0","1"
"AT1G05090","4.1993290698","165"
"AT1G05100","7.6429057828","167"
"AT1G05120","11.915691585","562"
"AT1G05136","0","0"
"AT1G05140","33.4857192301","868"
"AT1G05150","14.3021134925","711"
"AT1G05160","7.087680368","265"
"AT1G05170","15.4005895442","504"
"AT1G05180","17.6925596352","625"
"AT1G05190","225.2610466637","3637"
"AT1G05200","12.1961423324","758"
"AT1G05205","17.9763865316","176"
"AT1G05210","5.8214228477","79"
"AT1G05220","0.4162406531","10"
"AT1G05230","8.5775057663","453"
"AT1G05240","0","0"
"AT1G05250","0.085233131","2"
"AT1G05260","1.9741797912","41"
"AT1G05270","26.2090032971","646"
"AT1G05280","0","0"
"AT1G05290","0","0"
"AT1G05291","0","0"
"AT1G05300","4.7759547125","167"
"AT1G05310","1.7416373516","41"
"AT1G05320","7.9011175485","370"
"AT1G05330","0.4218422353","3"
"AT1G05340","49.9446967245","647"
"AT1G05350","21.3965019234","619"
"AT1G05360","10.5812094032","311"
"AT1G05370","1.0620163303","29"
"AT1G05380","11.3726055632","814"
"AT1G05385","15.9191723986","206"
"AT1G05390","0","0"
"AT1G05400","0.8182722878","14"
"AT1G05410","10.0254124817","301"
"AT1G05420","1.8806358686","22"
"AT1G05430","25.2607195735","468"
"AT1G05440","0.4193559353","12"
"AT1G05450","0.4568381159","7"
"AT1G05460","2.7597856463","161"
"AT1G05470","3.6707785019","172"
"AT1G05490","0.3416922106","28"
"AT1G05500","22.4028215751","823"
"AT1G05510","0.059402274","1"
"AT1G05520","20.8229548884","932"
"AT1G05530","0","0"
"AT1G05540","1.8335190072","41"
"AT1G05550","0.1322299341","8"
"AT1G05560","18.4168650092","522"
"AT1G05562","0","32"
"AT1G05570","21.4321040165","2314"
"AT1G05575","16.7497679522","143"
"AT1G05577","0.1162734257","3"
"AT1G05580","0","0"
"AT1G05590","7.2118987884","274"
"AT1G05600","3.2323280665","100"
"AT1G05610","0.5563134462","15"
"AT1G05615","0","0"
"AT1G05620","16.242709406","373"
"AT1G05630","17.7128169466","1193"
"AT1G05640","1.8230570489","60"
"AT1G05650","0","0"
"AT1G05660","0","0"
"AT1G05670","2.4801741505","143"
"AT1G05675","8.2271950494","211"
"AT1G05680","14.3042867075","374"
"AT1G05690","5.1901842257","149"
"AT1G05700","0.0682464578","3"
"AT1G05710","15.128437754","393"
"AT1G05720","22.0350532343","299"
"AT1G05730","1.3715394144","27"
"AT1G05740","0.1329091974","2"
"AT1G05750","2.1834847011","121"
"AT1G05760","1.0100260461","11"
"AT1G05770","0.8572376349","11"
"AT1G05780","4.6704825139","78"
"AT1G05785","11.6277447283","179"
"AT1G05790","10.058817032","432"
"AT1G05800","0.1233352298","3"
"AT1G05805","26.1044856119","662"
"AT1G05810","8.6411745396","133"
"AT1G05820","1.2264634123","50"
"AT1G05830","9.450063882","659"
"AT1G05835","25.4127497391","227"
"AT1G05840","21.8731906764","665"
"AT1G05850","274.8830179584","6995"
"AT1G05860","7.9698050891","194"
"AT1G05870","23.5591810549","608"
"AT1G05880","3.271599167","102"
"AT1G05890","28.1034206442","1289"
"AT1G05894","0.234419712","6"
"AT1G05900","20.0340164184","568"
"AT1G05910","10.2635435798","699"
"AT1G05920","0","0"
"AT1G05925","0","0"
"AT1G05930","0","0"
"AT1G05940","21.3799570571","753"
"AT1G05950","1.7554874346","65"
"AT1G05960","11.3938514318","731"
"AT1G05970","7.2682875695","109"
"AT1G05980","0","0"
"AT1G05990","0.1960075033","2"
"AT1G06000","119.5097393691","3258"
"AT1G06002","0","1"
"AT1G06010","12.5073223901","138"
"AT1G06020","0.6169137893","11"
"AT1G06030","0","0"
"AT1G06040","247.5327698275","5572"
"AT1G06050","8.5476842432","215"
"AT1G06060","16.4461721707","322"
"AT1G06070","11.5628895443","381"
"AT1G06080","2.6721285203","56"
"AT1G06090","0.4632431974","9"
"AT1G06100","1.48769695","23"
"AT1G06110","16.8612822891","456"
"AT1G06120","0.1037686782","2"
"AT1G06130","25.72957031","639"
"AT1G06135","0.4264778643","4"
"AT1G06137","0.2812281569","1"
"AT1G06140","0.3471331454","10"
"AT1G06150","7.9339391801","672"
"AT1G06149","0.3530512509","18"
"AT1G06148","0.4552432334","21"
"AT1G06160","2.8763206337","46"
"AT1G06170","0.102791457","4"
"AT1G06180","19.0855858714","326"
"AT1G06190","39.7995235508","1010"
"AT1G06200","38.2704650174","644"
"AT1G06210","21.4842396487","613"
"AT1G06220","20.1934199262","1232"
"AT1G06225","0","0"
"AT1G06230","22.5171522933","1309"
"AT1G06240","9.6515070804","260"
"AT1G06250","1.8711716296","63"
